iteration,price,units_sold_day,revenue_day,units_sold_cum,revenue_cum
1,0.8149249066030035,550,448.20869863165194,550,448.20869863165194
2,0.8189429843050565,0,0.0,550,448.20869863165194
3,0.8130142984612808,0,0.0,550,448.20869863165194
4,0.813013680992009,0,0.0,550,448.20869863165194
5,0.8119877314445799,0,0.0,550,448.20869863165194
6,0.8120012866482745,0,0.0,550,448.20869863165194
7,0.8119344624379534,0,0.0,550,448.20869863165194
8,0.8121228562879578,0,0.0,550,448.20869863165194
9,0.8129132104630158,400,325.1652841852063,950,773.3739828168582
10,0.8139616434867907,50,40.69808217433953,1000,814.0720649911977
11,0.8206393872889836,50,41.031969364449175,1050,855.104034355647
12,0.8480644520210677,50,42.403222601053386,1100,897.5072569567003
13,0.8482162402497235,50,42.410812012486176,1150,939.9180689691865
14,0.852699312897188,50,42.6349656448594,1200,982.5530346140459
15,0.8526637421184395,50,42.63318710592198,1250,1025.186221719968
16,0.8635858698686604,50,43.17929349343302,1300,1068.365515213401
17,0.864176293488095,50,43.20881467440475,1350,1111.5743298878058
18,0.8642078216590189,50,43.21039108295094,1400,1154.7847209707568
19,0.863033271763748,0,0.0,1400,1154.7847209707568
20,0.8630533038622524,0,0.0,1400,1154.7847209707568
21,0.862957647078312,0,0.0,1400,1154.7847209707568
22,0.8603653304408011,0,0.0,1400,1154.7847209707568
23,0.860364840367212,0,0.0,1400,1154.7847209707568
24,0.865975995219679,0,0.0,1400,1154.7847209707568
25,0.8665179915333021,0,0.0,1400,1154.7847209707568
26,0.8702983782108338,0,0.0,1400,1154.7847209707568
27,0.8706882148181604,0,0.0,1400,1154.7847209707568
28,0.8709992947716317,0,0.0,1400,1154.7847209707568
29,0.8686187975723149,0,0.0,1400,1154.7847209707568
30,0.868715524980239,0,0.0,1400,1154.7847209707568
31,0.8437406656528655,0,0.0,1400,1154.7847209707568
32,0.8437846168054135,0,0.0,1400,1154.7847209707568
33,0.8435144654253808,0,0.0,1400,1154.7847209707568
34,0.8434397051891572,0,0.0,1400,1154.7847209707568
35,0.8660612344209397,0,0.0,1400,1154.7847209707568
36,0.8684199627575774,0,0.0,1400,1154.7847209707568
37,0.8686449026541422,0,0.0,1400,1154.7847209707568
38,0.8686209995139126,0,0.0,1400,1154.7847209707568
39,0.868527959874724,0,0.0,1400,1154.7847209707568
40,0.8614362386189652,0,0.0,1400,1154.7847209707568
41,0.8612053982259178,0,0.0,1400,1154.7847209707568
42,0.8551643592735795,0,0.0,1400,1154.7847209707568
