iteration,price,units_sold_day,revenue_day,units_sold_cum,revenue_cum
1,0.8149249066030035,2160,1760.2377982624876,2160,1760.2377982624876
2,0.8189429843050565,0,0.0,2160,1760.2377982624876
3,0.8130142984612808,0,0.0,2160,1760.2377982624876
4,0.813013680992009,0,0.0,2160,1760.2377982624876
5,0.8119877314445799,0,0.0,2160,1760.2377982624876
6,0.8120012866482745,0,0.0,2160,1760.2377982624876
7,0.8119344624379534,9970,8094.986590506395,12130,9855.224388768882
8,0.8121228562879578,1660,1348.12394143801,13790,11203.348330206893
9,0.8129132104630158,1660,1349.4359293686061,15450,12552.7842595755
10,0.8139616434867907,1660,1351.1763281880726,17110,13903.960587763571
11,0.8206393872889836,1660,1362.2613828997128,18770,15266.221970663284
12,0.8480644520210677,1660,1407.7869903549724,20430,16674.008961018255
13,0.8482162402497235,1660,1408.038958814541,22090,18082.047919832796
14,0.852699312897188,1670,1424.007852538304,23760,19506.0557723711
15,0.8526637421184395,1660,1415.4218119166096,25420,20921.47758428771
16,0.8635858698686604,1660,1433.5525439819762,27080,22355.030128269686
17,0.864176293488095,1660,1434.5326471902376,28740,23789.562775459923
18,0.8642078216590189,1660,1434.5849839539712,30400,25224.147759413892
19,0.863033271763748,0,0.0,30400,25224.147759413892
20,0.8630533038622524,0,0.0,30400,25224.147759413892
21,0.862957647078312,0,0.0,30400,25224.147759413892
22,0.8603653304408011,0,0.0,30400,25224.147759413892
23,0.860364840367212,0,0.0,30400,25224.147759413892
24,0.865975995219679,0,0.0,30400,25224.147759413892
25,0.8665179915333021,0,0.0,30400,25224.147759413892
26,0.8702983782108338,0,0.0,30400,25224.147759413892
27,0.8706882148181604,0,0.0,30400,25224.147759413892
28,0.8709992947716317,0,0.0,30400,25224.147759413892
29,0.8686187975723149,0,0.0,30400,25224.147759413892
30,0.868715524980239,0,0.0,30400,25224.147759413892
31,0.8437406656528655,0,0.0,30400,25224.147759413892
32,0.8437846168054135,0,0.0,30400,25224.147759413892
33,0.8435144654253808,0,0.0,30400,25224.147759413892
34,0.8434397051891572,0,0.0,30400,25224.147759413892
35,0.8660612344209397,0,0.0,30400,25224.147759413892
36,0.8684199627575774,0,0.0,30400,25224.147759413892
37,0.8686449026541422,0,0.0,30400,25224.147759413892
38,0.8686209995139126,0,0.0,30400,25224.147759413892
39,0.868527959874724,0,0.0,30400,25224.147759413892
40,0.8614362386189652,0,0.0,30400,25224.147759413892
41,0.8612053982259178,0,0.0,30400,25224.147759413892
42,0.8551643592735795,0,0.0,30400,25224.147759413892
43,0.8536446611976422,0,0.0,30400,25224.147759413892
44,0.8534919719791378,0,0.0,30400,25224.147759413892
45,0.8504169533116347,0,0.0,30400,25224.147759413892
46,0.850459260126116,0,0.0,30400,25224.147759413892
47,0.8503908674256317,0,0.0,30400,25224.147759413892
48,0.8517720297256578,0,0.0,30400,25224.147759413892
49,0.8509435462542245,0,0.0,30400,25224.147759413892
50,0.850944192530547,0,0.0,30400,25224.147759413892
51,0.8509603196604069,0,0.0,30400,25224.147759413892
52,0.847983489072885,0,0.0,30400,25224.147759413892
53,0.8470959575330435,0,0.0,30400,25224.147759413892
54,0.847076589287457,0,0.0,30400,25224.147759413892
55,0.8509897427850329,0,0.0,30400,25224.147759413892
56,0.8595127581025114,0,0.0,30400,25224.147759413892
57,0.8594656499511872,64800,55693.37411683693,95200,80917.52187625083
58,0.8593729521564869,0,0.0,95200,80917.52187625083
59,0.8593875325734277,3330,2861.7604834695144,98530,83779.28235972034
60,0.8594227376008181,0,0.0,98530,83779.28235972034
61,0.853800315949141,0,0.0,98530,83779.28235972034
62,0.8537146426018022,4980,4251.498920156975,103510,88030.78127987731
63,0.8536993752399032,0,0.0,103510,88030.78127987731
64,0.82257326170979,0,0.0,103510,88030.78127987731
65,0.8936741431220332,4980,4450.497232747725,108490,92481.27851262504
66,0.8929150656214101,0,0.0,108490,92481.27851262504
67,0.8999270979969315,0,0.0,108490,92481.27851262504
68,0.8999244259415266,4990,4490.622885448218,113480,96971.90139807326
69,0.8999665272583632,0,0.0,113480,96971.90139807326
70,0.8945440671985357,0,0.0,113480,96971.90139807326
71,0.8793289170704752,4980,4379.058007010966,118460,101350.95940508423
72,0.8793952809162641,0,0.0,118460,101350.95940508423
73,0.8711838406881779,3330,2901.0421894916326,121790,104252.00159457586
74,0.8711354341720121,0,0.0,121790,104252.00159457586
75,0.8726342524510656,0,0.0,121790,104252.00159457586
76,0.8725974932898992,4980,4345.535516583698,126770,108597.53711115956
77,0.8729736946671245,0,0.0,126770,108597.53711115956
78,0.8701841940110944,0,0.0,126770,108597.53711115956
79,0.8702102604137454,0,0.0,126770,108597.53711115956
80,0.8560933098106813,6650,5693.020510241031,133420,114290.55762140059
81,0.8610224164369452,0,0.0,133420,114290.55762140059
82,0.8609129128777269,0,0.0,133420,114290.55762140059
83,0.8640589283814898,0,0.0,133420,114290.55762140059
84,0.8640913980419523,6640,5737.566882998563,140060,120028.12450439915
85,0.8633450315792224,0,0.0,140060,120028.12450439915
86,0.8604789701368958,0,0.0,140060,120028.12450439915
87,0.8557261111484215,0,0.0,140060,120028.12450439915
88,0.8547557004562407,6650,5684.125408034,146710,125712.24991243315
89,0.8547470786178761,0,0.0,146710,125712.24991243315
90,0.8606739904408924,0,0.0,146710,125712.24991243315
91,0.8631920748744977,4980,4298.696532874998,151690,130010.94644530815
92,0.8634816980432202,0,0.0,151690,130010.94644530815
93,0.8504775106651736,3330,2832.0901105150283,155020,132843.03655582317
94,0.850479350540741,0,0.0,155020,132843.03655582317
95,0.8586504439118265,3320,2850.719473787264,158340,135693.75602961043
96,0.858571146302616,0,0.0,158340,135693.75602961043
97,0.8501971694734236,3320,2822.6546026517663,161660,138516.4106322622
98,0.8469954301627368,0,0.0,161660,138516.4106322622
99,0.8502937830648462,0,0.0,161660,138516.4106322622
100,0.855090795035536,4990,4266.903067227325,166650,142783.31369948955
101,0.8550435567295013,0,0.0,166650,142783.31369948955
102,0.8550159100446926,0,0.0,166650,142783.31369948955
103,0.854942886355828,4980,4257.6155740520235,171630,147040.92927354158
104,0.8551976675191227,0,0.0,171630,147040.92927354158
105,0.8676693664263679,3330,2889.3389901998053,174960,149930.2682637414
