iteration,price,units_sold_day,revenue_day,units_sold_cum,revenue_cum
1,0.8149249066030035,1820,1483.1633300174665,1820,1483.1633300174665
2,0.8189429843050565,1330,1089.1941691257252,3150,2572.3574991431915
3,0.8130142984612808,1330,1081.3090169535035,4480,3653.666516096695
4,0.813013680992009,1330,1081.308195719372,5810,4734.974711816067
5,0.8119877314445799,1330,1079.9436828212913,7140,5814.918394637358
6,0.8120012866482745,1330,1079.9617112422052,8470,6894.880105879563
7,0.8119344624379534,1330,1079.872835042478,9800,7974.7529409220415
8,0.8121228562879578,1330,1080.1233988629838,11130,9054.876339785025
9,0.8129132104630158,1330,1081.174569915811,12460,10136.050909700836
10,0.8139616434867907,1330,1082.5689858374317,13790,11218.619895538268
11,0.8206393872889836,1330,1091.4503850943481,15120,12310.070280632615
12,0.8480644520210677,1330,1127.9257211880201,16450,13437.996001820635
13,0.8482162402497235,1330,1128.1275995321323,17780,14566.123601352767
14,0.852699312897188,1320,1125.5630930242883,19100,15691.686694377055
15,0.8526637421184395,1330,1134.0427770175245,20430,16825.729471394578
16,0.8635858698686604,1330,1148.5692069253182,21760,17974.298678319894
17,0.864176293488095,1330,1149.3544703391663,23090,19123.65314865906
18,0.8642078216590189,1330,1149.3964028064952,24420,20273.049551465556
19,0.863033271763748,0,0.0,24420,20273.049551465556
20,0.8630533038622524,0,0.0,24420,20273.049551465556
21,0.862957647078312,0,0.0,24420,20273.049551465556
22,0.8603653304408011,0,0.0,24420,20273.049551465556
23,0.860364840367212,0,0.0,24420,20273.049551465556
24,0.865975995219679,0,0.0,24420,20273.049551465556
25,0.8665179915333021,0,0.0,24420,20273.049551465556
26,0.8702983782108338,0,0.0,24420,20273.049551465556
27,0.8706882148181604,0,0.0,24420,20273.049551465556
28,0.8709992947716317,0,0.0,24420,20273.049551465556
29,0.8686187975723149,0,0.0,24420,20273.049551465556
30,0.868715524980239,0,0.0,24420,20273.049551465556
31,0.8437406656528655,0,0.0,24420,20273.049551465556
32,0.8437846168054135,0,0.0,24420,20273.049551465556
33,0.8435144654253808,19940,16819.678440582094,44360,37092.72799204765
34,0.8434397051891572,1330,1121.7748079015792,45690,38214.50279994923
35,0.8660612344209397,1330,1151.8614417798499,47020,39366.36424172908
36,0.8684199627575774,0,0.0,47020,39366.36424172908
37,0.8686449026541422,2660,2310.5954410600184,49680,41676.9596827891
38,0.8686209995139126,0,0.0,49680,41676.9596827891
39,0.868527959874724,0,0.0,49680,41676.9596827891
40,0.8614362386189652,3980,3428.5162297034817,53660,45105.475912492584
41,0.8612053982259178,0,0.0,53660,45105.475912492584
42,0.8551643592735795,2660,2274.7371956677216,56320,47380.21310816031
43,0.8536446611976422,0,0.0,56320,47380.21310816031
44,0.8534919719791378,2660,2270.2886454645068,58980,49650.50175362481
45,0.8504169533116347,0,0.0,58980,49650.50175362481
46,0.850459260126116,2660,2262.2216319354684,61640,51912.72338556028
47,0.8503908674256317,0,0.0,61640,51912.72338556028
48,0.8517720297256578,2660,2265.7135990702495,64300,54178.436984630534
49,0.8509435462542245,0,0.0,64300,54178.436984630534
50,0.850944192530547,0,0.0,64300,54178.436984630534
51,0.8509603196604069,3990,3395.3316754450234,68290,57573.768660075555
52,0.847983489072885,0,0.0,68290,57573.768660075555
53,0.8470959575330435,2650,2244.8042874625653,70940,59818.57294753812
54,0.847076589287457,1330,1126.6118637523177,72270,60945.18481129044
55,0.8509897427850329,1330,1131.8163579040938,73600,62077.00116919453
56,0.8595127581025114,0,0.0,73600,62077.00116919453
57,0.8594656499511872,2660,2286.1786288701583,76260,64363.17979806469
58,0.8593729521564869,0,0.0,76260,64363.17979806469
59,0.8593875325734277,2660,2285.970836645318,78920,66649.15063471001
60,0.8594227376008181,1330,1143.032241009088,80250,67792.1828757191
61,0.853800315949141,0,0.0,80250,67792.1828757191
62,0.8537146426018022,2660,2270.8809493207937,82910,70063.06382503989
63,0.8536993752399032,0,0.0,82910,70063.06382503989
64,0.82257326170979,2660,2188.044876148041,85570,72251.10870118793
65,0.8936741431220332,1330,1188.5866103523042,86900,73439.69531154023
66,0.8929150656214101,1320,1178.6478866202613,88220,74618.3431981605
67,0.8999270979969315,0,0.0,88220,74618.3431981605
68,0.8999244259415266,2660,2393.7989730044605,90880,77012.14217116496
69,0.8999665272583632,0,0.0,90880,77012.14217116496
70,0.8945440671985357,2660,2379.487218748105,93540,79391.62938991307
71,0.8793289170704752,1330,1169.5074597037321,94870,80561.1368496168
72,0.8793952809162641,0,0.0,94870,80561.1368496168
73,0.8711838406881779,2660,2317.3490162305534,97530,82878.48586584735
74,0.8711354341720121,0,0.0,97530,82878.48586584735
75,0.8726342524510656,0,0.0,97530,82878.48586584735
76,0.8725974932898992,3990,3481.663998226698,101520,86360.14986407405
77,0.8729736946671245,0,0.0,101520,86360.14986407405
78,0.8701841940110944,2660,2314.689956069511,104180,88674.83982014356
79,0.8702102604137454,0,0.0,104180,88674.83982014356
80,0.8560933098106813,2650,2268.6472709983054,106830,90943.48709114187
81,0.8610224164369452,0,0.0,106830,90943.48709114187
82,0.8609129128777269,2660,2290.0283482547534,109490,93233.51543939662
83,0.8640589283814898,0,0.0,109490,93233.51543939662
84,0.8640913980419523,2660,2298.4831187915934,112150,95531.99855818822
85,0.8633450315792224,0,0.0,112150,95531.99855818822
86,0.8604789701368958,2660,2288.874060564143,114810,97820.87261875236
87,0.8557261111484215,0,0.0,114810,97820.87261875236
88,0.8547557004562407,2660,2273.6501632136005,117470,100094.52278196596
89,0.8547470786178761,0,0.0,117470,100094.52278196596
90,0.8606739904408924,2660,2289.3928145727737,120130,102383.91559653873
91,0.8631920748744977,1330,1148.045459583082,121460,103531.96105612181
92,0.8634816980432202,0,0.0,121460,103531.96105612181
93,0.8504775106651736,2650,2253.76540326271,124110,105785.72645938452
94,0.850479350540741,0,0.0,124110,105785.72645938452
95,0.8586504439118265,2660,2284.0101808054587,126770,108069.73664018998
96,0.858571146302616,0,0.0,126770,108069.73664018998
97,0.8501971694734236,2660,2261.524470799307,129430,110331.26111098929
98,0.8469954301627368,0,0.0,129430,110331.26111098929
99,0.8502937830648462,0,0.0,129430,110331.26111098929
100,0.855090795035536,3990,3411.8122721917885,133420,113743.07338318108
101,0.8550435567295013,0,0.0,133420,113743.07338318108
102,0.8550159100446926,0,0.0,133420,113743.07338318108
103,0.854942886355828,3990,3411.222116559754,137410,117154.29549974084
104,0.8551976675191227,0,0.0,137410,117154.29549974084
105,0.8676693664263679,2650,2299.323821029875,140060,119453.61932077071
106,0.8668883260028054,0,0.0,140060,119453.61932077071
107,0.8618462237636699,2660,2292.510955211362,142720,121746.13027598207
108,0.9084921319712853,0,0.0,142720,121746.13027598207
109,0.9540072086582748,2660,2537.659175031011,145380,124283.78945101309
110,0.9541348319292517,1330,1268.999326465905,146710,125552.78877747899
111,0.953505452783695,0,0.0,146710,125552.78877747899
112,0.9575792932563427,2660,2547.160920061872,149370,128099.94969754085
113,0.9575339716353131,0,0.0,149370,128099.94969754085
114,0.9573029861602392,0,0.0,149370,128099.94969754085
115,0.9570763897989741,3990,3818.7347952979067,153360,131918.68449283877
116,0.9570756629172175,0,0.0,153360,131918.68449283877
117,0.9574406258814143,2660,2546.792064844562,156020,134465.47655768335
118,0.9870646242371682,0,0.0,156020,134465.47655768335
119,0.9810823914638619,2650,2599.868337379234,158670,137065.3448950626
120,0.9812193069721927,0,0.0,158670,137065.3448950626
121,0.9814156565253395,2660,2610.565646357403,161330,139675.91054142
122,0.97748782980119,0,0.0,161330,139675.91054142
123,0.9775149861036257,2660,2600.1898630356445,163990,142276.10040445562
124,0.9838634993996443,0,0.0,163990,142276.10040445562
125,0.9841735006344611,2660,2617.9015116876662,166650,144894.0019161433
